Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,19.0,-11.0,-0.5,-6.5,6.5,5.0,-13.5
SK,-19.0,0.0,-30.0,-19.5,-25.5,-12.5,-14.0,-32.5
두산,11.0,30.0,0.0,10.5,4.5,17.5,16.0,-2.5
롯데,0.5,19.5,-10.5,0.0,-6.0,7.0,5.5,-13.0
삼성,6.5,25.5,-4.5,6.0,0.0,13.0,11.5,-7.0
한화,-6.5,12.5,-17.5,-7.0,-13.0,0.0,-1.5,-20.0
해태,-5.0,14.0,-16.0,-5.5,-11.5,1.5,0.0,-18.5
현대,13.5,32.5,2.5,13.0,7.0,20.0,18.5,0.0
